maze,agent,optimal_steps,steps_taken,expanded_nodes,replan_count
maze-50-1,A*Manhattan,198,415,47331,77
maze-50-1,A*Manhattan,198,345,41444,52
maze-50-1,A*Manhattan,198,362,45733,57
maze-50-1,A*Manhattan,198,373,40484,65
maze-50-1,A*Manhattan,198,396,45702,81
maze-50-1,A*Manhattan,198,326,25456,47
maze-50-1,A*Manhattan,198,373,40785,63
maze-50-1,A*Manhattan,198,365,32634,58
maze-50-1,A*Manhattan,198,358,36007,55
maze-50-1,A*Manhattan,198,373,42634,68
maze-50-1,A*Manhattan,198,408,45349,92
maze-50-1,A*Manhattan,198,381,37105,71
maze-50-1,A*Manhattan,198,370,35526,61
maze-50-1,A*Manhattan,198,364,30879,59
maze-50-1,A*Manhattan,198,394,44680,73
maze-50-2,Dijkstra,204,365,229986,51
maze-50-2,Dijkstra,204,398,237764,57
maze-50-2,Dijkstra,204,333,221189,49
maze-50-2,Dijkstra,204,440,392906,87
maze-50-2,Dijkstra,204,431,270108,64
maze-50-2,Dijkstra,204,373,254152,55
maze-50-2,Dijkstra,204,380,248667,64
maze-50-2,Dijkstra,204,401,295492,67
maze-50-2,Dijkstra,204,368,235961,50
maze-50-2,Dijkstra,204,367,162633,45
maze-50-2,Dijkstra,204,359,200242,43
maze-50-2,Dijkstra,204,384,242033,60
maze-50-2,Dijkstra,204,367,214071,49
maze-50-2,Dijkstra,204,391,313627,68
maze-50-2,Dijkstra,204,413,296954,67
maze-50-2,Dijkstra,204,453,351908,86
maze-50-2,Dijkstra,204,400,254546,66
maze-50-2,Dijkstra,204,327,141315,30
maze-50-2,Dijkstra,204,371,247468,49
maze-50-2,Dijkstra,204,354,213701,53
maze-50-2,Dijkstra,204,407,283662,70
maze-50-2,Dijkstra,204,369,231728,46
maze-50-2,Dijkstra,204,368,243709,54
maze-50-2,Dijkstra,204,353,254601,54
maze-50-2,Dijkstra,204,429,325558,74
maze-50-2,Dijkstra,204,369,283717,61
maze-50-2,Dijkstra,204,371,267654,54
maze-50-2,Dijkstra,204,314,144943,28
maze-50-2,Dijkstra,204,362,212314,52
maze-50-2,Dijkstra,204,380,274195,60
maze-50-2,Dijkstra,204,356,223424,49
maze-50-2,Dijkstra,204,369,259833,57
maze-50-2,Dijkstra,204,379,248566,56
maze-50-2,Dijkstra,204,360,247656,56
maze-50-2,Dijkstra,204,367,188142,50
maze-50-2,Dijkstra,204,363,221013,54
maze-50-2,Dijkstra,204,402,245930,62
maze-50-2,Dijkstra,204,366,247119,57
maze-50-2,Dijkstra,204,434,431377,93
maze-50-2,Dijkstra,204,404,235478,58
maze-50-2,Dijkstra,204,394,247001,61
maze-50-2,Dijkstra,204,372,294411,60
maze-50-2,Dijkstra,204,414,306452,66
maze-50-2,Dijkstra,204,376,260297,56
maze-50-2,Dijkstra,204,394,234548,65
maze-50-2,Dijkstra,204,389,272220,60
maze-50-2,Dijkstra,204,359,218518,46
maze-50-2,Dijkstra,204,331,208277,39
maze-50-2,Dijkstra,204,384,267507,62
maze-50-2,Dijkstra,204,391,220190,60
maze-50-2,Dijkstra,204,349,212086,52
maze-50-2,Dijkstra,204,438,395355,79
maze-50-2,Dijkstra,204,370,204504,53
maze-50-2,Dijkstra,204,380,281528,64
maze-50-2,Dijkstra,204,393,277057,60
maze-50-2,Dijkstra,204,402,277441,69
maze-50-2,Dijkstra,204,385,298689,60
maze-50-2,Dijkstra,204,387,306125,56
maze-50-2,Dijkstra,204,349,216478,46
maze-50-2,Dijkstra,204,395,312009,62
maze-50-2,Dijkstra,204,381,199124,50
maze-50-2,Dijkstra,204,334,189406,40
maze-50-2,Dijkstra,204,384,250685,57
maze-50-2,Dijkstra,204,349,193167,44
maze-50-2,Dijkstra,204,419,406854,84
maze-50-2,Dijkstra,204,323,198676,39
maze-50-2,Dijkstra,204,353,220673,51
maze-50-2,Dijkstra,204,372,216635,50
maze-50-2,Dijkstra,204,368,293462,61
maze-50-2,Dijkstra,204,381,268120,68
maze-50-2,Dijkstra,204,393,243874,56
maze-50-2,Dijkstra,204,405,253925,66
maze-50-2,Dijkstra,204,351,242548,51
maze-50-2,Dijkstra,204,347,243579,48
maze-50-2,Dijkstra,204,343,222996,46
maze-50-2,Dijkstra,204,412,320994,73
maze-50-2,Dijkstra,204,353,269539,54
maze-50-2,Dijkstra,204,385,268452,60
maze-50-2,Dijkstra,204,383,258114,57
maze-50-2,Dijkstra,204,418,397242,80
maze-50-2,Dijkstra,204,394,310303,63
maze-50-2,Dijkstra,204,380,305275,58
maze-50-2,Dijkstra,204,379,284602,59
maze-50-2,Dijkstra,204,389,273627,62
maze-50-2,Dijkstra,204,386,275472,63
maze-50-2,Dijkstra,204,348,209286,46
maze-50-2,Dijkstra,204,393,284085,64
maze-50-2,Dijkstra,204,378,346645,66
maze-50-2,Dijkstra,204,340,138149,40
maze-50-2,Dijkstra,204,386,239289,56
maze-50-2,Dijkstra,204,362,211284,44
maze-50-2,Dijkstra,204,380,192896,54
maze-50-2,Dijkstra,204,386,289378,65
maze-50-2,Dijkstra,204,419,374719,73
maze-50-2,Dijkstra,204,375,318306,67
maze-50-2,Dijkstra,204,359,232539,47
maze-50-2,Dijkstra,204,431,367490,73
maze-50-2,Dijkstra,204,417,308072,73
maze-50-2,Dijkstra,204,352,238489,50
maze-50-2,Dijkstra,204,414,267734,65
maze-50-2,A*Euclid,204,369,118652,58
maze-50-2,A*Euclid,204,384,98610,56
maze-50-2,A*Euclid,204,329,103810,35
maze-50-2,A*Euclid,204,424,117409,67
maze-50-2,A*Euclid,204,423,151216,76
maze-50-2,A*Euclid,204,366,126084,55
maze-50-2,A*Euclid,204,391,133355,67
maze-50-2,A*Euclid,204,368,94786,50
maze-50-2,A*Euclid,204,397,152123,70
maze-50-2,A*Euclid,204,366,98083,52
maze-50-2,A*Euclid,204,369,78193,49
maze-50-2,A*Euclid,204,389,127669,67
maze-50-2,A*Euclid,204,339,99884,38
maze-50-2,A*Euclid,204,382,117917,63
maze-50-2,A*Euclid,204,381,121030,56
maze-50-2,A*Euclid,204,451,159180,82
maze-50-2,A*Euclid,204,408,164418,70
maze-50-2,A*Euclid,204,359,116280,52
maze-50-2,A*Euclid,204,387,124926,53
maze-50-2,A*Euclid,204,346,103436,46
maze-50-2,A*Euclid,204,396,154600,72
maze-50-2,A*Euclid,204,381,127785,48
maze-50-2,A*Euclid,204,337,85416,45
maze-50-2,A*Euclid,204,352,97755,41
maze-50-2,A*Euclid,204,422,153875,77
maze-50-2,A*Euclid,204,371,154084,60
maze-50-2,A*Euclid,204,389,137063,63
maze-50-2,A*Euclid,204,332,127061,48
maze-50-2,A*Euclid,204,365,104556,57
maze-50-2,A*Euclid,204,382,123811,54
maze-50-2,A*Euclid,204,364,114026,53
maze-50-2,A*Euclid,204,364,118896,62
maze-50-2,A*Euclid,204,385,97245,59
maze-50-2,A*Euclid,204,361,121425,50
maze-50-2,A*Euclid,204,374,101591,51
maze-50-2,A*Euclid,204,388,128297,63
maze-50-2,A*Euclid,204,402,131817,64
maze-50-2,A*Euclid,204,379,119882,56
maze-50-2,A*Euclid,204,460,183788,86
maze-50-2,A*Euclid,204,422,157536,77
maze-50-2,A*Euclid,204,391,84312,57
maze-50-2,A*Euclid,204,352,109607,50
maze-50-2,A*Euclid,204,406,176798,75
maze-50-2,A*Euclid,204,365,136530,50
maze-50-2,A*Euclid,204,387,89149,55
maze-50-2,A*Euclid,204,388,144650,61
maze-50-2,A*Euclid,204,381,118673,61
maze-50-2,A*Euclid,204,340,99020,37
maze-50-2,A*Euclid,204,374,134674,64
maze-50-2,A*Euclid,204,418,154694,81
maze-50-2,A*Euclid,204,348,95631,50
maze-50-2,A*Euclid,204,430,201132,87
maze-50-2,A*Euclid,204,375,93610,59
maze-50-2,A*Euclid,204,411,172515,79
maze-50-2,A*Euclid,204,377,96404,52
maze-50-2,A*Euclid,204,353,114221,51
maze-50-2,A*Euclid,204,395,117174,56
maze-50-2,A*Euclid,204,357,116567,45
maze-50-2,A*Euclid,204,364,90874,55
maze-50-2,A*Euclid,204,426,163329,80
maze-50-2,A*Euclid,204,368,119268,56
maze-50-2,A*Euclid,204,374,101146,53
maze-50-2,A*Euclid,204,368,98714,49
maze-50-2,A*Euclid,204,341,110337,47
maze-50-2,A*Euclid,204,392,163252,68
maze-50-2,A*Euclid,204,334,81581,41
maze-50-2,A*Euclid,204,395,85769,58
maze-50-2,A*Euclid,204,360,87889,46
maze-50-2,A*Euclid,204,351,94194,46
maze-50-2,A*Euclid,204,373,79519,53
maze-50-2,A*Euclid,204,406,128824,69
maze-50-2,A*Euclid,204,403,114995,61
maze-50-2,A*Euclid,204,362,98384,45
maze-50-2,A*Euclid,204,369,113521,57
maze-50-2,A*Euclid,204,335,107350,44
maze-50-2,A*Euclid,204,437,170531,74
maze-50-2,A*Euclid,204,330,99385,41
maze-50-2,A*Euclid,204,376,99056,46
maze-50-2,A*Euclid,204,418,156975,77
maze-50-2,A*Euclid,204,376,135292,57
maze-50-2,A*Euclid,204,431,168061,77
maze-50-2,A*Euclid,204,365,125405,54
maze-50-2,A*Euclid,204,393,157190,64
maze-50-2,A*Euclid,204,406,127751,65
maze-50-2,A*Euclid,204,377,101803,57
maze-50-2,A*Euclid,204,358,84004,51
maze-50-2,A*Euclid,204,384,115181,58
maze-50-2,A*Euclid,204,345,121647,42
maze-50-2,A*Euclid,204,369,96318,50
maze-50-2,A*Euclid,204,376,146400,62
maze-50-2,A*Euclid,204,369,131805,55
maze-50-2,A*Euclid,204,352,77646,46
maze-50-2,A*Euclid,204,365,111732,57
maze-50-2,A*Euclid,204,432,162465,74
maze-50-2,A*Euclid,204,383,155298,64
maze-50-2,A*Euclid,204,390,124220,57
maze-50-2,A*Euclid,204,417,172871,71
maze-50-2,A*Euclid,204,401,175964,68
maze-50-2,A*Euclid,204,361,80734,40
maze-50-2,A*Euclid,204,418,190079,72
maze-50-2,A*Manhattan,204,368,48146,51
maze-50-2,A*Manhattan,204,395,51892,55
maze-50-2,A*Manhattan,204,319,57445,39
maze-50-2,A*Manhattan,204,409,70768,78
maze-50-2,A*Manhattan,204,406,73342,68
maze-50-2,A*Manhattan,204,385,72535,65
maze-50-2,A*Manhattan,204,409,65994,68
maze-50-2,A*Manhattan,204,363,54719,56
maze-50-2,A*Manhattan,204,391,77981,74
maze-50-2,A*Manhattan,204,356,41016,47
maze-50-2,A*Manhattan,204,405,51653,66
maze-50-2,A*Manhattan,204,369,56735,63
maze-50-2,A*Manhattan,204,360,52403,47
maze-50-2,A*Manhattan,204,398,63243,65
maze-50-2,A*Manhattan,204,392,49565,58
maze-50-2,A*Manhattan,204,421,70912,66
maze-50-2,A*Manhattan,204,390,54247,55
maze-50-2,A*Manhattan,204,342,46082,41
maze-50-2,A*Manhattan,204,386,76509,59
maze-50-2,A*Manhattan,204,348,44066,43
maze-50-2,A*Manhattan,204,382,58389,60
maze-50-2,A*Manhattan,204,378,60692,55
maze-50-2,A*Manhattan,204,328,35718,37
maze-50-2,A*Manhattan,204,363,58262,49
maze-50-2,A*Manhattan,204,408,68109,75
maze-50-2,A*Manhattan,204,416,102163,79
maze-50-2,A*Manhattan,204,375,60549,60
maze-50-2,A*Manhattan,204,339,43292,40
maze-50-2,A*Manhattan,204,345,43274,41
maze-50-2,A*Manhattan,204,377,53373,54
maze-50-2,A*Manhattan,204,396,78269,74
maze-50-2,A*Manhattan,204,364,61231,56
maze-50-2,A*Manhattan,204,394,50290,67
maze-50-2,A*Manhattan,204,381,61764,58
maze-50-2,A*Manhattan,204,362,41534,52
maze-50-2,A*Manhattan,204,371,59363,56
maze-50-2,A*Manhattan,204,400,54025,60
maze-50-2,A*Manhattan,204,368,62818,57
maze-50-2,A*Manhattan,204,434,84530,89
maze-50-2,A*Manhattan,204,401,54039,58
maze-50-2,A*Manhattan,204,397,62903,65
maze-50-2,A*Manhattan,204,372,61374,60
maze-50-2,A*Manhattan,204,414,65820,66
maze-50-2,A*Manhattan,204,376,69090,56
maze-50-2,A*Manhattan,204,390,52183,64
maze-50-2,A*Manhattan,204,379,59259,58
maze-50-2,A*Manhattan,204,373,47077,49
maze-50-2,A*Manhattan,204,331,44695,39
maze-50-2,A*Manhattan,204,384,52916,62
maze-50-2,A*Manhattan,204,403,48526,65
maze-50-2,A*Manhattan,204,372,64170,62
maze-50-2,A*Manhattan,204,403,50308,58
maze-50-2,A*Manhattan,204,366,43967,53
maze-50-2,A*Manhattan,204,375,57700,59
maze-50-2,A*Manhattan,204,372,56252,50
maze-50-2,A*Manhattan,204,395,77071,70
maze-50-2,A*Manhattan,204,391,59744,54
maze-50-2,A*Manhattan,204,393,72162,65
maze-50-2,A*Manhattan,204,351,42652,53
maze-50-2,A*Manhattan,204,398,62069,62
maze-50-2,A*Manhattan,204,365,57227,54
maze-50-2,A*Manhattan,204,370,65332,50
maze-50-2,A*Manhattan,204,384,57414,57
maze-50-2,A*Manhattan,204,347,48135,44
maze-50-2,A*Manhattan,204,421,74815,78
maze-50-2,A*Manhattan,204,323,38210,39
maze-50-2,A*Manhattan,204,353,46680,51
maze-50-2,A*Manhattan,204,372,52985,50
maze-50-2,A*Manhattan,204,368,68724,61
maze-50-2,A*Manhattan,204,379,49637,62
maze-50-2,A*Manhattan,204,394,52884,57
maze-50-2,A*Manhattan,204,406,67710,67
maze-50-2,A*Manhattan,204,351,58528,51
maze-50-2,A*Manhattan,204,364,55786,58
maze-50-2,A*Manhattan,204,347,66964,50
maze-50-2,A*Manhattan,204,443,64889,83
maze-50-2,A*Manhattan,204,343,48523,42
maze-50-2,A*Manhattan,204,385,60008,56
maze-50-2,A*Manhattan,204,399,72398,68
maze-50-2,A*Manhattan,204,390,76693,64
maze-50-2,A*Manhattan,204,458,101761,91
maze-50-2,A*Manhattan,204,416,68752,68
maze-50-2,A*Manhattan,204,381,44370,56
maze-50-2,A*Manhattan,204,367,49144,55
maze-50-2,A*Manhattan,204,377,57897,65
maze-50-2,A*Manhattan,204,384,42280,58
maze-50-2,A*Manhattan,204,374,50562,55
maze-50-2,A*Manhattan,204,344,59150,48
maze-50-2,A*Manhattan,204,383,51955,61
maze-50-2,A*Manhattan,204,365,60899,62
maze-50-2,A*Manhattan,204,375,46360,51
maze-50-2,A*Manhattan,204,390,46313,54
maze-50-2,A*Manhattan,204,362,49422,51
maze-50-2,A*Manhattan,204,435,84896,72
maze-50-2,A*Manhattan,204,368,63628,54
maze-50-2,A*Manhattan,204,367,49316,44
maze-50-2,A*Manhattan,204,404,73024,65
maze-50-2,A*Manhattan,204,395,95851,73
maze-50-2,A*Manhattan,204,350,36997,43
maze-50-2,A*Manhattan,204,406,65219,66
maze-50-3,Dijkstra,198,368,260511,61
maze-50-3,Dijkstra,198,384,214165,58
maze-50-3,Dijkstra,198,335,272827,54
maze-50-3,Dijkstra,198,410,264268,73
maze-50-3,Dijkstra,198,404,254370,77
maze-50-3,Dijkstra,198,362,275120,57
maze-50-3,Dijkstra,198,387,294973,68
maze-50-3,Dijkstra,198,369,238182,56
maze-50-3,Dijkstra,198,369,184117,50
maze-50-3,Dijkstra,198,310,151371,36
maze-50-3,Dijkstra,198,359,224130,48
maze-50-3,Dijkstra,198,395,331339,76
maze-50-3,Dijkstra,198,367,275572,63
maze-50-3,Dijkstra,198,370,217060,58
maze-50-3,Dijkstra,198,371,233828,51
maze-50-3,Dijkstra,198,399,275023,64
maze-50-3,Dijkstra,198,402,260977,64
maze-50-3,Dijkstra,198,358,258004,50
maze-50-3,Dijkstra,198,381,224908,57
maze-50-3,Dijkstra,198,332,172452,44
maze-50-3,Dijkstra,198,347,138319,53
maze-50-3,Dijkstra,198,391,278104,64
maze-50-3,Dijkstra,198,345,219844,46
maze-50-3,Dijkstra,198,363,251627,61
maze-50-3,Dijkstra,198,395,215887,65
maze-50-3,Dijkstra,198,389,273667,69
maze-50-3,Dijkstra,198,358,253519,60
maze-50-3,Dijkstra,198,352,174228,44
maze-50-3,Dijkstra,198,329,161609,40
maze-50-3,Dijkstra,198,343,156103,41
maze-50-3,Dijkstra,198,375,230472,63
maze-50-3,Dijkstra,198,358,216356,52
maze-50-3,Dijkstra,198,327,171233,38
maze-50-3,Dijkstra,198,373,229169,55
maze-50-3,Dijkstra,198,347,217458,51
maze-50-3,Dijkstra,198,363,213606,57
maze-50-3,Dijkstra,198,355,213158,55
maze-50-3,Dijkstra,198,370,280490,63
maze-50-3,Dijkstra,198,404,339766,86
maze-50-3,Dijkstra,198,406,373314,81
maze-50-3,Dijkstra,198,393,320424,67
maze-50-3,Dijkstra,198,374,243038,60
maze-50-3,Dijkstra,198,404,284024,70
maze-50-3,Dijkstra,198,391,307428,74
maze-50-3,Dijkstra,198,366,204853,46
maze-50-3,Dijkstra,198,343,163360,47
maze-50-3,Dijkstra,198,404,311574,70
maze-50-3,Dijkstra,198,371,286746,60
maze-50-3,Dijkstra,198,359,232058,55
maze-50-3,Dijkstra,198,329,132201,51
maze-50-3,Dijkstra,198,361,263544,59
maze-50-3,Dijkstra,198,374,234426,56
maze-50-3,Dijkstra,198,413,234044,73
maze-50-3,Dijkstra,198,346,223129,51
maze-50-3,Dijkstra,198,357,227167,48
maze-50-3,Dijkstra,198,393,271730,67
maze-50-3,Dijkstra,198,363,207099,55
maze-50-3,Dijkstra,198,358,205557,50
maze-50-3,Dijkstra,198,394,332734,71
maze-50-3,Dijkstra,198,362,280189,57
maze-50-3,Dijkstra,198,363,246459,55
maze-50-3,Dijkstra,198,402,301259,64
maze-50-3,Dijkstra,198,352,226134,55
maze-50-3,Dijkstra,198,373,289472,70
maze-50-3,Dijkstra,198,373,196810,59
maze-50-3,Dijkstra,198,321,162840,39
maze-50-3,Dijkstra,198,373,317963,63
maze-50-3,Dijkstra,198,326,208123,47
maze-50-3,Dijkstra,198,353,199194,52
maze-50-3,Dijkstra,198,371,190035,56
maze-50-3,Dijkstra,198,339,201685,46
maze-50-3,Dijkstra,198,383,238331,67
maze-50-3,Dijkstra,198,391,226117,64
maze-50-3,Dijkstra,198,393,291653,66
maze-50-3,Dijkstra,198,374,226846,55
maze-50-3,Dijkstra,198,349,209023,49
maze-50-3,Dijkstra,198,359,279369,58
maze-50-3,Dijkstra,198,429,351959,88
maze-50-3,Dijkstra,198,338,190537,47
maze-50-3,Dijkstra,198,405,334273,71
maze-50-3,Dijkstra,198,382,305447,67
maze-50-3,Dijkstra,198,381,296906,68
maze-50-3,Dijkstra,198,393,294147,62
maze-50-3,Dijkstra,198,374,305000,59
maze-50-3,Dijkstra,198,357,273076,56
maze-50-3,Dijkstra,198,373,265167,65
maze-50-3,Dijkstra,198,383,281209,65
maze-50-3,Dijkstra,198,351,264796,58
maze-50-3,Dijkstra,198,382,247210,60
maze-50-3,Dijkstra,198,373,290032,59
maze-50-3,Dijkstra,198,335,140915,42
maze-50-3,Dijkstra,198,358,234241,50
maze-50-3,Dijkstra,198,374,291285,66
maze-50-3,Dijkstra,198,346,239748,50
maze-50-3,Dijkstra,198,388,288625,61
maze-50-3,Dijkstra,198,415,275496,66
maze-50-3,Dijkstra,198,375,201616,58
maze-50-3,Dijkstra,198,374,257692,66
maze-50-3,Dijkstra,198,432,311015,87
maze-50-3,Dijkstra,198,411,331650,80
maze-50-3,A*Euclid,198,365,112434,51
maze-50-3,A*Euclid,198,377,116296,59
maze-50-3,A*Euclid,198,340,147685,53
maze-50-3,A*Euclid,198,405,108822,76
maze-50-3,A*Euclid,198,412,160296,82
maze-50-3,A*Euclid,198,345,100821,54
maze-50-3,A*Euclid,198,357,130032,62
maze-50-3,A*Euclid,198,392,180730,75
maze-50-3,A*Euclid,198,361,145884,67
maze-50-3,A*Euclid,198,330,103883,40
maze-50-3,A*Euclid,198,365,149916,55
maze-50-3,A*Euclid,198,373,128485,62
maze-50-3,A*Euclid,198,361,110344,51
maze-50-3,A*Euclid,198,370,112707,63
maze-50-3,A*Euclid,198,376,147323,62
maze-50-3,A*Euclid,198,409,151585,78
maze-50-3,A*Euclid,198,397,126255,62
maze-50-3,A*Euclid,198,357,136663,56
maze-50-3,A*Euclid,198,378,102678,58
maze-50-3,A*Euclid,198,342,115959,49
maze-50-3,A*Euclid,198,358,54395,52
maze-50-3,A*Euclid,198,389,138766,74
maze-50-3,A*Euclid,198,356,155986,63
maze-50-3,A*Euclid,198,361,105523,55
maze-50-3,A*Euclid,198,342,74378,50
maze-50-3,A*Euclid,198,368,147770,59
maze-50-3,A*Euclid,198,352,134844,55
maze-50-3,A*Euclid,198,352,118287,50
maze-50-3,A*Euclid,198,323,105226,43
maze-50-3,A*Euclid,198,333,71499,43
maze-50-3,A*Euclid,198,356,104925,53
maze-50-3,A*Euclid,198,373,147202,70
maze-50-3,A*Euclid,198,357,100323,56
maze-50-3,A*Euclid,198,361,92079,60
maze-50-3,A*Euclid,198,357,127499,55
maze-50-3,A*Euclid,198,327,87604,38
maze-50-3,A*Euclid,198,363,140799,60
maze-50-3,A*Euclid,198,381,151852,72
maze-50-3,A*Euclid,198,373,126424,50
maze-50-3,A*Euclid,198,407,132134,64
maze-50-3,A*Euclid,198,377,118383,53
maze-50-3,A*Euclid,198,351,98853,52
maze-50-3,A*Euclid,198,405,129481,63
maze-50-3,A*Euclid,198,369,121404,65
maze-50-3,A*Euclid,198,399,165622,69
maze-50-3,A*Euclid,198,324,119794,45
maze-50-3,A*Euclid,198,380,131844,66
maze-50-3,A*Euclid,198,369,112467,54
maze-50-3,A*Euclid,198,349,111163,49
maze-50-3,A*Euclid,198,313,60824,35
maze-50-3,A*Euclid,198,344,101055,44
maze-50-3,A*Euclid,198,367,129655,65
maze-50-3,A*Euclid,198,364,152219,65
maze-50-3,A*Euclid,198,390,120488,62
maze-50-3,A*Euclid,198,354,128448,60
maze-50-3,A*Euclid,198,372,107058,55
maze-50-3,A*Euclid,198,361,118318,58
maze-50-3,A*Euclid,198,388,132316,70
maze-50-3,A*Euclid,198,379,135224,67
maze-50-3,A*Euclid,198,372,106730,62
maze-50-3,A*Euclid,198,337,117019,47
maze-50-3,A*Euclid,198,415,186390,81
maze-50-3,A*Euclid,198,376,130245,57
maze-50-3,A*Euclid,198,344,108325,52
maze-50-3,A*Euclid,198,352,98041,53
maze-50-3,A*Euclid,198,389,153836,65
maze-50-3,A*Euclid,198,351,76365,51
maze-50-3,A*Euclid,198,323,109103,47
maze-50-3,A*Euclid,198,339,124860,48
maze-50-3,A*Euclid,198,363,136813,63
maze-50-3,A*Euclid,198,362,98972,51
maze-50-3,A*Euclid,198,334,84660,41
maze-50-3,A*Euclid,198,369,102880,52
maze-50-3,A*Euclid,198,382,116661,66
maze-50-3,A*Euclid,198,364,93166,57
maze-50-3,A*Euclid,198,356,105541,60
maze-50-3,A*Euclid,198,342,80074,42
maze-50-3,A*Euclid,198,341,97794,44
maze-50-3,A*Euclid,198,434,166548,87
maze-50-3,A*Euclid,198,324,116857,46
maze-50-3,A*Euclid,198,401,165524,77
maze-50-3,A*Euclid,198,382,129991,55
maze-50-3,A*Euclid,198,403,191790,80
maze-50-3,A*Euclid,198,405,158042,70
maze-50-3,A*Euclid,198,365,121935,55
maze-50-3,A*Euclid,198,343,112993,52
maze-50-3,A*Euclid,198,382,110557,57
maze-50-3,A*Euclid,198,332,108858,39
maze-50-3,A*Euclid,198,332,81043,30
maze-50-3,A*Euclid,198,367,127208,62
maze-50-3,A*Euclid,198,389,127711,74
maze-50-3,A*Euclid,198,311,97603,42
maze-50-3,A*Euclid,198,374,135373,63
maze-50-3,A*Euclid,198,343,137842,60
maze-50-3,A*Euclid,198,379,132964,56
maze-50-3,A*Euclid,198,361,119071,58
maze-50-3,A*Euclid,198,360,124194,61
maze-50-3,A*Euclid,198,379,127207,66
maze-50-3,A*Euclid,198,375,155277,72
maze-50-3,A*Euclid,198,374,120669,59
maze-50-3,A*Manhattan,198,368,30203,63
maze-50-3,A*Manhattan,198,384,24461,58
maze-50-3,A*Manhattan,198,335,34339,54
maze-50-3,A*Manhattan,198,410,27714,73
maze-50-3,A*Manhattan,198,404,25128,77
maze-50-3,A*Manhattan,198,367,29483,58
maze-50-3,A*Manhattan,198,382,30140,63
maze-50-3,A*Manhattan,198,369,25931,54
maze-50-3,A*Manhattan,198,369,21239,50
maze-50-3,A*Manhattan,198,310,18223,36
maze-50-3,A*Manhattan,198,359,26777,48
maze-50-3,A*Manhattan,198,395,36925,76
maze-50-3,A*Manhattan,198,371,31346,62
maze-50-3,A*Manhattan,198,366,19403,53
maze-50-3,A*Manhattan,198,371,25707,51
maze-50-3,A*Manhattan,198,384,32415,61
maze-50-3,A*Manhattan,198,394,24668,54
maze-50-3,A*Manhattan,198,349,28407,55
maze-50-3,A*Manhattan,198,383,25082,62
maze-50-3,A*Manhattan,198,356,24893,51
maze-50-3,A*Manhattan,198,353,18016,59
maze-50-3,A*Manhattan,198,391,28782,64
maze-50-3,A*Manhattan,198,345,27930,46
maze-50-3,A*Manhattan,198,344,23731,48
maze-50-3,A*Manhattan,198,364,26578,59
maze-50-3,A*Manhattan,198,424,42123,88
maze-50-3,A*Manhattan,198,345,19407,44
maze-50-3,A*Manhattan,198,374,30060,58
maze-50-3,A*Manhattan,198,320,16703,38
maze-50-3,A*Manhattan,198,361,25697,62
maze-50-3,A*Manhattan,198,362,16344,44
maze-50-3,A*Manhattan,198,343,24112,49
maze-50-3,A*Manhattan,198,336,18462,42
maze-50-3,A*Manhattan,198,383,24365,62
maze-50-3,A*Manhattan,198,336,15250,43
maze-50-3,A*Manhattan,198,358,14395,43
maze-50-3,A*Manhattan,198,372,23004,58
maze-50-3,A*Manhattan,198,375,29103,64
maze-50-3,A*Manhattan,198,404,42238,86
maze-50-3,A*Manhattan,198,406,40639,81
maze-50-3,A*Manhattan,198,393,36107,67
maze-50-3,A*Manhattan,198,374,28409,60
maze-50-3,A*Manhattan,198,404,29171,68
maze-50-3,A*Manhattan,198,406,32804,76
maze-50-3,A*Manhattan,198,370,25595,55
maze-50-3,A*Manhattan,198,340,20381,40
maze-50-3,A*Manhattan,198,388,38262,70
maze-50-3,A*Manhattan,198,371,31278,60
maze-50-3,A*Manhattan,198,359,25427,57
maze-50-3,A*Manhattan,198,329,14675,51
maze-50-3,A*Manhattan,198,361,27013,59
maze-50-3,A*Manhattan,198,374,26917,56
maze-50-3,A*Manhattan,198,413,25076,73
maze-50-3,A*Manhattan,198,346,23949,49
maze-50-3,A*Manhattan,198,342,20437,39
maze-50-3,A*Manhattan,198,395,32059,72
maze-50-3,A*Manhattan,198,366,28080,61
maze-50-3,A*Manhattan,198,382,24976,54
maze-50-3,A*Manhattan,198,386,29716,60
maze-50-3,A*Manhattan,198,356,32368,54
maze-50-3,A*Manhattan,198,363,27084,57
maze-50-3,A*Manhattan,198,402,33722,66
maze-50-3,A*Manhattan,198,352,24391,55
maze-50-3,A*Manhattan,198,373,30971,70
maze-50-3,A*Manhattan,198,373,20780,59
maze-50-3,A*Manhattan,198,321,18229,39
maze-50-3,A*Manhattan,198,386,42776,74
maze-50-3,A*Manhattan,198,323,22634,46
maze-50-3,A*Manhattan,198,362,19511,51
maze-50-3,A*Manhattan,198,342,15412,42
maze-50-3,A*Manhattan,198,349,21483,47
maze-50-3,A*Manhattan,198,383,24245,67
maze-50-3,A*Manhattan,198,391,26406,64
maze-50-3,A*Manhattan,198,393,32087,64
maze-50-3,A*Manhattan,198,374,24878,55
maze-50-3,A*Manhattan,198,349,19521,47
maze-50-3,A*Manhattan,198,350,32762,60
maze-50-3,A*Manhattan,198,438,40077,90
maze-50-3,A*Manhattan,198,338,21929,47
maze-50-3,A*Manhattan,198,405,34315,75
maze-50-3,A*Manhattan,198,382,32947,65
maze-50-3,A*Manhattan,198,381,35522,68
maze-50-3,A*Manhattan,198,393,26051,60
